"date","area","site","ufp"
2008-09-23,"wmid","birmcen",NA
2008-09-24,"wmid","birmcen",NA
2008-09-25,"wmid","birmcen",NA
2008-09-26,"wmid","birmcen",NA
2008-09-27,"wmid","birmcen",NA
2008-09-28,"wmid","birmcen",NA
2008-09-29,"wmid","birmcen",NA
2008-09-30,"wmid","birmcen",NA
2008-10-01,"wmid","birmcen",NA
2008-10-02,"wmid","birmcen",NA
2008-10-03,"wmid","birmcen",NA
2008-10-04,"wmid","birmcen",NA
2008-10-05,"wmid","birmcen",NA
2008-10-06,"wmid","birmcen",NA
2008-10-07,"wmid","birmcen",NA
2008-10-08,"wmid","birmcen",NA
2008-10-09,"wmid","birmcen",NA
2008-10-10,"wmid","birmcen",NA
2008-10-11,"wmid","birmcen",NA
2008-10-12,"wmid","birmcen",NA
2008-10-13,"wmid","birmcen",NA
2008-10-14,"wmid","birmcen",NA
2008-10-15,"wmid","birmcen",NA
2008-10-16,"wmid","birmcen",NA
2008-10-17,"wmid","birmcen",NA
2008-10-18,"wmid","birmcen",NA
2008-10-19,"wmid","birmcen",NA
2008-10-20,"wmid","birmcen",NA
2008-10-21,"wmid","birmcen",NA
2008-10-22,"wmid","birmcen",NA
2008-10-23,"wmid","birmcen",NA
2008-10-24,"wmid","birmcen",NA
2008-10-25,"wmid","birmcen",NA
2008-10-26,"wmid","birmcen",NA
2008-10-27,"wmid","birmcen",NA
2008-10-28,"wmid","birmcen",NA
2008-10-29,"wmid","birmcen",NA
2008-10-30,"wmid","birmcen",NA
2008-10-31,"wmid","birmcen",NA
2008-11-01,"wmid","birmcen",NA
2008-11-02,"wmid","birmcen",NA
2008-11-03,"wmid","birmcen",NA
2008-11-04,"wmid","birmcen",NA
2008-11-05,"wmid","birmcen",NA
2008-11-06,"wmid","birmcen",NA
2008-11-07,"wmid","birmcen",NA
2008-11-08,"wmid","birmcen",NA
2008-11-09,"wmid","birmcen",NA
2008-11-10,"wmid","birmcen",NA
2008-11-11,"wmid","birmcen",NA
2008-11-12,"wmid","birmcen",NA
2008-11-13,"wmid","birmcen",NA
2008-11-14,"wmid","birmcen",NA
2008-11-15,"wmid","birmcen",NA
2008-11-16,"wmid","birmcen",NA
2008-11-17,"wmid","birmcen",NA
2008-11-18,"wmid","birmcen",NA
2008-11-19,"wmid","birmcen",NA
2008-11-20,"wmid","birmcen",11403.8873401989
2008-11-21,"wmid","birmcen",12532.3899468316
2008-11-22,"wmid","birmcen",12626.7122395833
2008-11-23,"wmid","birmcen",8549.3886274858
2008-11-24,"wmid","birmcen",14893.3294503348
2008-11-25,"wmid","birmcen",19406.6651407878
2008-11-26,"wmid","birmcen",14855.9891560872
2008-11-27,"wmid","birmcen",12510.3004760742
2008-11-28,"wmid","birmcen",14576.715616862
2008-11-29,"wmid","birmcen",10647.9151553199
2008-11-30,"wmid","birmcen",14535.1588134766
2008-12-01,"wmid","birmcen",17822.2578125
2008-12-02,"wmid","birmcen",16868.669921875
2008-12-03,"wmid","birmcen",21181.5292154948
2008-12-04,"wmid","birmcen",12565.4698486328
2008-12-05,"wmid","birmcen",13532.3820597331
2008-12-06,"wmid","birmcen",18576.1126868207
2008-12-07,"wmid","birmcen",17240.1540527344
2008-12-08,"wmid","birmcen",13140.8652954102
2008-12-09,"wmid","birmcen",18274.2744954427
2008-12-10,"wmid","birmcen",21509.4686226223
2008-12-11,"wmid","birmcen",22676.7743733724
2008-12-12,"wmid","birmcen",12946.3477623981
2008-12-13,"wmid","birmcen",17664.4136284722
2008-12-14,"wmid","birmcen",10203.8239542643
2008-12-15,"wmid","birmcen",NA
2008-12-16,"wmid","birmcen",11126.1113688151
2008-12-17,"wmid","birmcen",14209.7716064453
2008-12-18,"wmid","birmcen",10573.357643821
2008-12-19,"wmid","birmcen",10931.3685886549
2008-12-20,"wmid","birmcen",NA
2008-12-21,"wmid","birmcen",NA
2008-12-22,"wmid","birmcen",11752.5821340461
2008-12-23,"wmid","birmcen",7556.58663137335
2008-12-24,"wmid","birmcen",12147.2890625
2008-12-25,"wmid","birmcen",NA
2008-12-26,"wmid","birmcen",10395.9179144965
2008-12-27,"wmid","birmcen",10498.1398722331
2008-12-28,"wmid","birmcen",9008.26428222656
2008-12-29,"wmid","birmcen",18574.3051025391
2008-12-30,"wmid","birmcen",20647.1819051107
2008-12-31,"wmid","birmcen",14768.8138631185
2009-01-01,"wmid","birmcen",16741.5826009115
2009-01-02,"wmid","birmcen",19560.1270751953
2009-01-03,"wmid","birmcen",24221.7009684245
2009-01-04,"wmid","birmcen",15460.7201131185
2009-01-05,"wmid","birmcen",19157.3744710286
2009-01-06,"wmid","birmcen",24128.9345703125
2009-01-07,"wmid","birmcen",20681.9028523763
2009-01-08,"wmid","birmcen",14700.7751057943
2009-01-09,"wmid","birmcen",18824.6125488281
2009-01-10,"wmid","birmcen",11571.2010904948
2009-01-11,"wmid","birmcen",6266.98544034091
2009-01-12,"wmid","birmtyb",NA
2009-01-13,"wmid","birmtyb",NA
2009-01-14,"wmid","birmtyb",NA
2009-01-15,"wmid","birmtyb",NA
2009-01-16,"wmid","birmtyb",NA
2009-01-17,"wmid","birmtyb",NA
2009-01-18,"wmid","birmtyb",NA
2009-01-19,"wmid","birmtyb",NA
2009-01-20,"wmid","birmtyb",NA
2009-01-21,"wmid","birmtyb",NA
2009-01-22,"wmid","birmtyb",NA
2009-01-23,"wmid","birmtyb",NA
2009-01-24,"wmid","birmtyb",NA
2009-01-25,"wmid","birmtyb",NA
2009-01-26,"wmid","birmtyb",NA
2009-01-27,"wmid","birmtyb",NA
2009-01-28,"wmid","birmtyb",NA
2009-01-29,"wmid","birmtyb",NA
2009-01-30,"wmid","birmtyb",NA
2009-01-31,"wmid","birmtyb",NA
2009-02-01,"wmid","birmtyb",NA
2009-02-02,"wmid","birmtyb",NA
2009-02-03,"wmid","birmtyb",NA
2009-02-04,"wmid","birmtyb",NA
2009-02-05,"wmid","birmtyb",NA
2009-02-06,"wmid","birmtyb",NA
2009-02-07,"wmid","birmtyb",NA
2009-02-08,"wmid","birmtyb",NA
2009-02-09,"wmid","birmtyb",NA
2009-02-10,"wmid","birmtyb",NA
2009-02-11,"wmid","birmtyb",NA
2009-02-12,"wmid","birmtyb",NA
2009-02-13,"wmid","birmtyb",NA
2009-02-14,"wmid","birmtyb",NA
2009-02-15,"wmid","birmtyb",NA
2009-02-16,"wmid","birmtyb",NA
2009-02-17,"wmid","birmtyb",NA
2009-02-18,"wmid","birmtyb",NA
2009-02-19,"wmid","birmtyb",NA
2009-02-20,"wmid","birmtyb",NA
2009-02-21,"wmid","birmtyb",NA
2009-02-22,"wmid","birmtyb",NA
2009-02-23,"wmid","birmtyb",NA
2009-02-24,"wmid","birmtyb",NA
2009-02-25,"wmid","birmtyb",NA
2009-02-26,"wmid","birmtyb",NA
2009-02-27,"wmid","birmtyb",NA
2009-02-28,"wmid","birmtyb",NA
2009-03-01,"wmid","birmtyb",NA
2009-03-02,"wmid","birmtyb",NA
2009-03-03,"wmid","birmtyb",NA
2009-03-04,"wmid","birmtyb",NA
2009-03-05,"wmid","birmtyb",NA
2009-03-06,"wmid","birmtyb",NA
2009-03-07,"wmid","birmtyb",NA
2009-03-08,"wmid","birmtyb",NA
2009-03-09,"wmid","birmtyb",NA
2009-03-10,"wmid","birmtyb",NA
2009-03-11,"wmid","birmtyb",NA
2009-03-12,"wmid","birmtyb",NA
2009-03-13,"wmid","birmtyb",NA
2009-03-14,"wmid","birmtyb",NA
2009-03-15,"wmid","birmtyb",NA
2009-03-16,"wmid","birmtyb",NA
2009-03-17,"wmid","birmtyb",NA
2009-03-18,"wmid","birmtyb",NA
2009-03-19,"wmid","birmtyb",NA
2009-03-20,"wmid","birmtyb",NA
2009-03-21,"wmid","birmtyb",NA
2009-03-22,"wmid","birmtyb",NA
2009-03-23,"wmid","birmtyb",NA
2009-03-24,"wmid","birmtyb",NA
2009-03-25,"wmid","birmtyb",NA
2009-03-26,"wmid","birmtyb",NA
2009-03-27,"wmid","birmtyb",NA
2009-03-28,"wmid","birmtyb",NA
2009-03-29,"wmid","birmtyb",NA
2009-03-30,"wmid","birmtyb",NA
2009-03-31,"wmid","birmtyb",NA
2009-04-01,"wmid","birmtyb",18641.7259114583
2009-04-02,"wmid","birmtyb",18657.2942560369
2009-04-03,"wmid","birmtyb",20533.2280761719
2009-04-04,"wmid","birmtyb",15321.2568581321
2009-04-05,"wmid","birmtyb",20785.3150634766
2009-04-06,"wmid","birmtyb",21787.5583984375
2009-04-07,"wmid","birmtyb",14955.0862019857
2009-04-08,"wmid","birmtyb",18303.7280051491
2009-04-09,"wmid","birmtyb",23077.9408482143
2009-04-10,"wmid","birmtyb",23311.9433186849
2009-04-11,"wmid","birmtyb",19218.1606852214
2009-04-12,"wmid","birmtyb",15997.6647135417
2009-04-13,"wmid","birmtyb",17331.5134480794
2009-04-14,"wmid","birmtyb",24200.3092151989
2009-04-15,"wmid","birmtyb",17239.9008178711
2009-04-16,"wmid","birmtyb",20991.3568522135
2009-04-17,"wmid","birmtyb",22571.9381581182
2009-04-18,"wmid","birmtyb",14085.9626464844
2009-04-19,"wmid","birmtyb",15258.5624023438
2009-04-20,"wmid","birmtyb",26789.1211965461
2009-04-21,"wmid","birmtyb",NA
2009-04-22,"wmid","birmtyb",23991.6609786184
2009-04-23,"wmid","birmtyb",21607.9942255435
2009-04-24,"wmid","birmtyb",22039.5516764323
2009-04-25,"wmid","birmtyb",17131.5278727214
2009-04-26,"wmid","birmtyb",17028.8212890625
2009-04-27,"wmid","birmtyb",NA
2009-04-28,"wmid","birmtyb",18306.0067085598
2009-04-29,"wmid","birmtyb",13957.3138631185
2009-04-30,"wmid","birmtyb",11321.6962890625
2009-05-01,"wmid","birmtyb",7660.66009521484
2009-05-02,"wmid","birmtyb",9681.17976888021
2009-05-03,"wmid","birmtyb",NA
2009-05-04,"wmid","birmtyb",NA
2009-05-05,"wmid","birmtyb",NA
2009-05-06,"wmid","birmtyb",NA
2009-05-07,"wmid","birmtyb",NA
2009-05-08,"wmid","birmtyb",6222.58881293403
2009-05-09,"wmid","birmtyb",NA
2009-05-10,"wmid","birmtyb",10315.5404663086
2009-05-11,"wmid","birmtyb",12831.4711216518
2009-05-12,"wmid","birmtyb",9253.16501464844
2009-05-13,"wmid","birmtyb",13022.326965332
2009-05-14,"wmid","birmtyb",19598.3636271159
2009-05-15,"wmid","birmtyb",NA
2009-05-16,"wmid","birmtyb",NA
2009-05-17,"wmid","birmtyb",NA
2009-05-18,"wmid","birmtyb",NA
2009-05-19,"wmid","birmtyb",NA
2009-05-20,"wmid","birmtyb",NA
2009-05-21,"wmid","birmtyb",NA
2009-05-22,"wmid","birmtyb",NA
2009-05-23,"wmid","birmtyb",NA
2009-05-24,"wmid","birmtyb",NA
2009-05-25,"wmid","birmtyb",NA
2009-05-26,"wmid","birmtyb",NA
2009-05-27,"wmid","birmtyb",NA
2009-05-28,"wmid","birmtyb",NA
2009-05-29,"wmid","birmtyb",NA
2009-05-30,"wmid","birmtyb",NA
2009-05-31,"wmid","birmtyb",NA
2009-06-01,"wmid","birmtyb",NA
2009-06-02,"wmid","birmtyb",NA
2009-06-03,"wmid","birmtyb",NA
2009-06-04,"wmid","birmtyb",NA
2009-06-05,"wmid","birmtyb",NA
2009-06-06,"wmid","birmtyb",10595.422648112
2009-06-07,"wmid","birmtyb",10870.8631184896
2009-06-08,"wmid","birmtyb",15710.4888102214
2009-06-09,"wmid","birmtyb",20082.1313069661
2009-06-10,"wmid","birmtyb",15381.2218495245
2009-06-11,"wmid","birmtyb",18797.6282145182
2009-06-12,"wmid","birmtyb",17998.7358620384
2009-06-13,"wmid","birmtyb",10423.4926350911
2009-06-14,"wmid","birmtyb",12432.8844401042
2009-06-15,"wmid","birmtyb",22291.5540216619
2009-06-16,"wmid","birmtyb",17702.2345784505
2009-06-17,"wmid","birmtyb",10367.1935831706
2009-06-18,"wmid","birmtyb",15761.1383056641
2009-06-19,"wmid","birmtyb",18217.9494425456
2009-06-20,"wmid","birmtyb",16550.6524658203
2009-06-21,"wmid","birmtyb",12076.1289265951
2009-06-22,"wmid","birmtyb",22503.5539328835
2009-06-23,"wmid","birmtyb",19454.914954144
2009-06-24,"wmid","birmtyb",17504.9173177083
2009-06-25,"wmid","birmtyb",15179.7122599284
2009-06-26,"wmid","birmtyb",23352.0888034986
2009-06-27,"wmid","birmtyb",15000.6863606771
2009-06-28,"wmid","birmtyb",11807.9370966372
2009-06-29,"wmid","birmtyb",16589.3444010417
2009-06-30,"wmid","birmtyb",27161.9264914773
2009-07-01,"wmid","birmtyb",15531.3792317708
2009-07-02,"wmid","birmtyb",9610.77575683594
2009-07-03,"wmid","birmtyb",NA
2009-07-04,"wmid","birmtyb",NA
2009-07-05,"wmid","birmtyb",NA
2009-07-06,"wmid","birmtyb",NA
2009-07-07,"wmid","birmtyb",NA
2009-07-08,"wmid","birmtyb",NA
2009-07-09,"wmid","birmtyb",NA
2009-07-10,"wmid","birmtyb",NA
2009-07-11,"wmid","birmtyb",NA
2009-07-12,"wmid","birmtyb",NA
2009-07-13,"wmid","birmtyb",8267.90702311198
2009-07-14,"wmid","birmtyb",9769.58732096354
2009-07-15,"wmid","birmtyb",8076.06595865885
2009-07-16,"wmid","birmtyb",10609.6782430013
2009-07-17,"wmid","birmtyb",12432.7325642904
2009-07-18,"wmid","birmtyb",7664.38704427083
2009-07-19,"wmid","birmtyb",NA
2009-07-20,"wmid","birmtyb",11040.9590657552
2009-07-21,"wmid","birmtyb",9819.63741048177
2009-07-22,"wmid","birmtyb",7556.3535600142
2009-07-23,"wmid","birmtyb",9102.23128255208
2009-07-24,"wmid","birmtyb",12654.108194987
2009-07-25,"wmid","birmtyb",11316.9458007812
2009-07-26,"wmid","birmtyb",NA
2009-07-27,"wmid","birmtyb",10453.8593994141
2009-07-28,"wmid","birmtyb",7090.90189615885
2009-07-29,"wmid","birmtyb",11799.6154203869
2009-07-30,"wmid","birmtyb",13531.2459513346
2009-07-31,"wmid","birmtyb",12329.619547526
2009-08-01,"wmid","birmtyb",12733.8357543945
2009-08-02,"wmid","birmtyb",10988.6975504557
2009-08-03,"wmid","birmtyb",8728.38041178385
2009-08-04,"wmid","birmtyb",7218.75594815341
2009-08-05,"wmid","birmtyb",13091.2236328125
2009-08-06,"wmid","birmtyb",14683.7982991536
2009-08-07,"wmid","birmtyb",11316.6199261209
2009-08-08,"wmid","birmtyb",13680.6581827799
2009-08-09,"wmid","birmtyb",9908.5688680013
2009-08-10,"wmid","birmtyb",7939.47495524089
2009-08-11,"wmid","birmtyb",NA
2009-08-12,"wmid","birmtyb",NA
2009-08-13,"wmid","birmtyb",NA
2009-08-14,"wmid","birmtyb",10711.9729534647
2009-08-15,"wmid","birmtyb",6283.60302734375
2009-08-16,"wmid","birmtyb",5833.22085731908
2009-08-17,"wmid","birmtyb",13059.5857177734
2009-08-18,"wmid","birmtyb",9367.57204182943
2009-08-19,"wmid","birmtyb",NA
2009-08-20,"wmid","birmtyb",NA
2009-08-21,"wmid","birmtyb",NA
2009-08-22,"wmid","birmtyb",8622.97422281901
2009-08-23,"wmid","birmtyb",6015.08165147569
2009-08-24,"wmid","birmtyb",NA
2009-08-25,"wmid","birmtyb",7057.41978624132
2009-08-26,"wmid","birmtyb",6797.16173206676
2009-08-27,"wmid","birmtyb",10418.3070359003
2009-08-28,"wmid","birmtyb",10541.3985839844
2009-08-29,"wmid","birmtyb",8715.83369954427
2009-08-30,"wmid","birmtyb",5501.99844637784
2009-08-31,"wmid","birmtyb",NA
2009-09-01,"wmid","birmtyb",9199.94683837891
2009-09-02,"wmid","birmtyb",8668.52371348505
2009-09-03,"wmid","birmtyb",12132.2349853516
2009-09-04,"wmid","birmtyb",14836.7009887695
2009-09-05,"wmid","birmtyb",11012.6257527669
2009-09-06,"wmid","birmtyb",7706.37359619141
2009-09-07,"wmid","birmtyb",10553.1147257487
2009-09-08,"wmid","birmtyb",7109.54372558594
2009-09-09,"wmid","birmtyb",17377.7934773763
2009-09-10,"wmid","birmtyb",21127.6026722301
2009-09-11,"wmid","birmtyb",20864.2029389881
2009-09-12,"wmid","birmtyb",19960.6472167969
2009-09-13,"wmid","birmtyb",11696.3000806726
2009-09-14,"wmid","birmtyb",18563.404629794
2009-09-15,"wmid","birmtyb",14523.0664265951
2009-09-16,"wmid","birmtyb",14729.1147460938
2009-09-17,"wmid","birmtyb",16886.6227620443
2009-09-18,"wmid","birmtyb",18003.8346212636
2009-09-19,"wmid","birmtyb",17749.1614990234
2009-09-20,"wmid","birmtyb",15659.8745524089
2009-09-21,"wmid","birmtyb",14227.2279459635
2009-09-22,"wmid","birmtyb",12098.7650942595
2009-09-23,"wmid","birmtyb",20242.1271158854
2009-09-24,"wmid","birmtyb",22078.6837402344
2009-09-25,"wmid","birmtyb",NA
2009-09-26,"wmid","birmtyb",24132.6689028533
2009-09-27,"wmid","birmtyb",15337.5794881185
2009-09-28,"wmid","birmtyb",20818.8563565341
2009-09-29,"wmid","birmtyb",16210.2310994466
2009-09-30,"wmid","birmtyb",18847.7839111328
2009-10-01,"wmid","birmtyb",22317.9442138672
2009-10-02,"wmid","birmtyb",17002.662202381
2009-10-03,"wmid","birmtyb",8156.87517089844
2009-10-04,"wmid","birmtyb",17353.7934570312
2009-10-05,"wmid","birmtyb",23344.7053865132
2009-10-06,"wmid","birmtyb",11563.333577474
2009-10-07,"wmid","birmtyb",23397.0160047743
2009-10-08,"wmid","birmtyb",NA
2009-10-09,"wmid","birmtyb",27396.3715183424
2009-10-10,"wmid","birmtyb",NA
2009-10-11,"wmid","birmtyb",NA
2009-10-12,"wmid","birmtyb",NA
2009-10-13,"wmid","birmtyb",NA
2009-10-14,"wmid","birmtyb",NA
2009-10-15,"wmid","birmtyb",NA
2009-10-16,"wmid","birmtyb",22444.8994140625
2009-10-17,"wmid","birmtyb",26035.8110351562
2009-10-18,"wmid","birmtyb",20119.2845618207
2009-10-19,"wmid","birmtyb",23701.6421669408
2009-10-20,"wmid","birmtyb",22829.8318684896
2009-10-21,"wmid","birmtyb",22497.6554857337
2009-10-22,"wmid","birmtyb",20106.3343098958
2009-10-23,"wmid","birmtyb",16548.1940917969
2009-10-24,"wmid","birmtyb",NA
2009-10-25,"wmid","birmtyb",NA
2009-10-26,"wmid","birmtyb",NA
2009-10-27,"wmid","birmtyb",NA
2009-10-28,"wmid","birmtyb",NA
2009-10-29,"wmid","birmtyb",NA
2009-10-30,"wmid","birmtyb",NA
2009-10-31,"wmid","birmtyb",NA
2009-11-01,"wmid","birmtyb",NA
2009-11-02,"wmid","birmtyb",NA
2009-11-03,"wmid","birmtyb",NA
2009-11-04,"wmid","birmtyb",NA
2009-11-05,"wmid","birmtyb",NA
2009-11-06,"wmid","birmtyb",NA
2009-11-07,"wmid","birmtyb",NA
2009-11-08,"wmid","birmtyb",NA
2009-11-09,"wmid","birmtyb",NA
2009-11-10,"wmid","birmtyb",NA
2009-11-11,"wmid","birmtyb",NA
2009-11-12,"wmid","birmtyb",NA
2009-11-13,"wmid","birmtyb",NA
2009-11-14,"wmid","birmtyb",NA
2009-11-15,"wmid","birmtyb",NA
2009-11-16,"wmid","birmtyb",NA
2009-11-17,"wmid","birmtyb",NA
2009-11-18,"wmid","birmtyb",NA
2009-11-19,"wmid","birmtyb",NA
2009-11-20,"wmid","birmtyb",NA
2009-11-21,"wmid","birmtyb",NA
2009-11-22,"wmid","birmtyb",NA
2009-11-23,"wmid","birmtyb",NA
2009-11-24,"wmid","birmtyb",NA
2009-11-25,"wmid","birmtyb",NA
2009-11-26,"wmid","birmtyb",NA
2009-11-27,"wmid","birmtyb",NA
2009-11-28,"wmid","birmtyb",NA
2009-11-29,"wmid","birmtyb",NA
2009-11-30,"wmid","birmtyb",NA
2009-12-01,"wmid","birmtyb",NA
2009-12-02,"wmid","birmtyb",NA
2009-12-03,"wmid","birmtyb",NA
2009-12-04,"wmid","birmtyb",NA
2009-12-05,"wmid","birmtyb",NA
2009-12-06,"wmid","birmtyb",NA
2009-12-07,"wmid","birmtyb",NA
2009-12-08,"wmid","birmtyb",NA
2009-12-09,"wmid","birmtyb",NA
2009-12-10,"wmid","birmtyb",NA
2009-12-11,"wmid","birmtyb",NA
2009-12-12,"wmid","birmtyb",NA
2009-12-13,"wmid","birmtyb",NA
2009-12-14,"wmid","birmtyb",NA
2009-12-15,"wmid","birmtyb",NA
2009-12-16,"wmid","birmtyb",NA
2009-12-17,"wmid","birmtyb",NA
2009-12-18,"wmid","birmtyb",27072.9777250744
2009-12-19,"wmid","birmtyb",23956.4415090461
2009-12-20,"wmid","birmtyb",19299.6287231445
2009-12-21,"wmid","birmtyb",NA
2009-12-22,"wmid","birmtyb",NA
2009-12-23,"wmid","birmtyb",NA
2009-12-24,"wmid","birmtyb",24076.74609375
2009-12-25,"wmid","birmtyb",11250.1461123512
2009-12-26,"wmid","birmtyb",NA
2009-12-27,"wmid","birmtyb",NA
2009-12-28,"wmid","birmtyb",NA
2009-12-29,"wmid","birmtyb",13722.1305745443
2009-12-30,"wmid","birmtyb",10521.2012606534
2009-12-31,"wmid","birmtyb",17771.9178799716
2010-01-01,"wmid","birmtyb",16377.7826086957
2010-01-02,"wmid","birmtyb",19635.7391304348
2010-01-03,"wmid","birmtyb",18865.4
2010-01-04,"wmid","birmtyb",NA
2010-01-05,"wmid","birmtyb",NA
2010-01-06,"wmid","birmtyb",22820.6086956522
2010-01-07,"wmid","birmtyb",NA
2010-01-08,"wmid","birmtyb",NA
2010-01-09,"wmid","birmtyb",16096.4583333333
2010-01-10,"wmid","birmtyb",8274
2010-01-11,"wmid","birmtyb",NA
2010-01-12,"wmid","birmtyb",NA
2010-01-13,"wmid","birmtyb",NA
2010-01-14,"wmid","birmtyb",NA
2010-01-15,"wmid","birmtyb",NA
2010-01-16,"wmid","birmtyb",NA
2010-01-17,"wmid","birmtyb",NA
2010-01-18,"wmid","birmtyb",NA
2010-01-19,"wmid","birmtyb",NA
2010-01-20,"wmid","birmtyb",NA
2010-01-21,"wmid","birmtyb",NA
2010-01-22,"wmid","birmtyb",NA
2010-01-23,"wmid","birmtyb",NA
2010-01-24,"wmid","birmtyb",NA
2010-01-25,"wmid","birmtyb",NA
2010-01-26,"wmid","birmtyb",NA
2010-01-27,"wmid","birmtyb",NA
2010-01-28,"wmid","birmtyb",NA
2010-01-29,"wmid","birmtyb",NA
2010-01-30,"wmid","birmtyb",NA
2010-01-31,"wmid","birmtyb",NA
2010-02-01,"wmid","birmtyb",NA
2010-02-02,"wmid","birmtyb",NA
2010-02-03,"wmid","birmtyb",NA
2010-02-04,"wmid","birmtyb",NA
2010-02-05,"wmid","birmtyb",NA
2010-02-06,"wmid","birmtyb",NA
2010-02-07,"wmid","birmtyb",NA
2010-02-08,"wmid","birmtyb",NA
2010-02-09,"wmid","birmtyb",NA
2010-02-10,"wmid","birmtyb",NA
2010-02-11,"wmid","birmtyb",NA
2010-02-12,"wmid","birmtyb",NA
2010-02-13,"wmid","birmtyb",NA
2010-02-14,"wmid","birmtyb",NA
2010-02-15,"wmid","birmtyb",NA
2010-02-16,"wmid","birmtyb",NA
2010-02-17,"wmid","birmtyb",15891.5416666667
2010-02-18,"wmid","birmtyb",11677.8333333333
2010-02-19,"wmid","birmtyb",16978.4166666667
2010-02-20,"wmid","birmtyb",22987.8888888889
2010-02-21,"wmid","birmtyb",14612.6363636364
2010-02-22,"wmid","birmtyb",10481.5
2010-02-23,"wmid","birmtyb",12121.5416666667
2010-02-24,"wmid","birmtyb",14277.2083333333
2010-02-25,"wmid","birmtyb",14058.8571428571
2010-02-26,"wmid","birmtyb",9157.70833333333
2010-02-27,"wmid","birmtyb",12351.875
2010-02-28,"wmid","birmtyb",NA
2010-03-01,"wmid","birmtyb",19627.25
2010-03-02,"wmid","birmtyb",20973.2
2010-03-03,"wmid","birmtyb",15825.8333333333
2010-03-04,"wmid","birmtyb",13045.4210526316
2010-03-05,"wmid","birmtyb",15731
2010-03-06,"wmid","birmtyb",NA
2010-03-07,"wmid","birmtyb",NA
2010-03-08,"wmid","birmtyb",16149.6956521739
2010-03-09,"wmid","birmtyb",9484.95833333333
2010-03-10,"wmid","birmtyb",9424.5
2010-03-11,"wmid","birmtyb",15115
2010-03-12,"wmid","birmtyb",11206.875
2010-03-13,"wmid","birmtyb",10844.75
2010-03-14,"wmid","birmtyb",6984.90909090909
2010-03-15,"wmid","birmtyb",13135.0869565217
2010-03-16,"wmid","birmtyb",14991
2010-03-17,"wmid","birmtyb",14082.7083333333
2010-03-18,"wmid","birmtyb",12495.3333333333
2010-03-19,"wmid","birmtyb",11272.4782608696
2010-03-20,"wmid","birmtyb",6731.72222222222
2010-03-21,"wmid","birmtyb",10253.0833333333
2010-03-22,"wmid","birmtyb",10138.2173913043
2010-03-23,"wmid","birmtyb",15761.0416666667
2010-03-24,"wmid","birmtyb",12378.9166666667
2010-03-25,"wmid","birmtyb",8544.79166666667
2010-03-26,"wmid","birmtyb",9134.47619047619
2010-03-27,"wmid","birmtyb",7676.45833333333
2010-03-28,"wmid","birmtyb",9438
2010-03-29,"wmid","birmtyb",12424.9166666667
2010-03-30,"wmid","birmtyb",8016.16666666667
2010-03-31,"wmid","birmtyb",7940.78260869565
2010-04-01,"wmid","birmtyb",12634.8333333333
